doc_id,org,year,orig_path,clean_path,orig_encoding,bytes,sha1
44c7bd583fba637aec5f57013ce36d1ef96601ef,OSCE,1997,OSCE_1997.txt,OSCE_1997.txt,utf-8,154003,44c7bd583fba637aec5f57013ce36d1ef96601ef
69cdf50fd1a436642518041666cfec18b8bec112,OSCE,1998,OSCE_1998.txt,OSCE_1998.txt,utf-8,259061,69cdf50fd1a436642518041666cfec18b8bec112
ab35d107d54db876cbe8f55a80d5b1429e894b71,OSCE,1999,OSCE_1999.txt,OSCE_1999.txt,utf-8,317874,ab35d107d54db876cbe8f55a80d5b1429e894b71
6cfcb8d02bab38309fccd6b12b7fec0da23b5a9e,OSCE,2000,OSCE_2000.txt,OSCE_2000.txt,utf-8,511119,6cfcb8d02bab38309fccd6b12b7fec0da23b5a9e
fd4fa780963a2d6b3e789edafd443f6ac22b539a,OSCE,2001,OSCE_2001.txt,OSCE_2001.txt,utf-8,588460,fd4fa780963a2d6b3e789edafd443f6ac22b539a
ed39ce67eeb3bb36858be5b308948538ce5762b3,OSCE,2002,OSCE_2002.txt,OSCE_2002.txt,utf-8,410557,ed39ce67eeb3bb36858be5b308948538ce5762b3
bca5a5da5692fa95ee2c050f5454e8b008d70aed,OSCE,2003,OSCE_2003.txt,OSCE_2003.txt,utf-8,690123,bca5a5da5692fa95ee2c050f5454e8b008d70aed
9bfa61123bd32ed6bfb4f1756850fcbe52c170ab,OSCE,2004,OSCE_2004.txt,OSCE_2004.txt,utf-8,670951,9bfa61123bd32ed6bfb4f1756850fcbe52c170ab
69e180a7615cbf275d6321450753bc720294d68b,OSCE,2005,OSCE_2005.txt,OSCE_2005.txt,utf-8,654571,69e180a7615cbf275d6321450753bc720294d68b
aa992bb0465158a7d77f9a50ffb79824aaf830c1,OSCE,2006,OSCE_2006.txt,OSCE_2006.txt,utf-8,513117,aa992bb0465158a7d77f9a50ffb79824aaf830c1
c7803502fd9064335c413ca682b1441c14217048,OSCE,2007,OSCE_2007.txt,OSCE_2007.txt,utf-8,422928,c7803502fd9064335c413ca682b1441c14217048
7cbc032793bf93be2e0a8759c9664c05b12ae806,OSCE,2008,OSCE_2008.txt,OSCE_2008.txt,utf-8,433753,7cbc032793bf93be2e0a8759c9664c05b12ae806
97816b040d1499e4428ed0353ee6581e934b5fb8,OSCE,2009,OSCE_2009.txt,OSCE_2009.txt,utf-8,457053,97816b040d1499e4428ed0353ee6581e934b5fb8
29257147969a3728eab9020d8da283d46cfe4b21,OSCE,2010,OSCE_2010.txt,OSCE_2010.txt,utf-8,506052,29257147969a3728eab9020d8da283d46cfe4b21
3d46bbddc6b609535acd2e75a0e8976d1e7fea89,OSCE,2011,OSCE_2011.txt,OSCE_2011.txt,utf-8,471521,3d46bbddc6b609535acd2e75a0e8976d1e7fea89
2dc15f5cc498dd5fbb8aea7be90810c974455b9d,OSCE,2012,OSCE_2012.txt,OSCE_2012.txt,utf-8,301204,2dc15f5cc498dd5fbb8aea7be90810c974455b9d
bfdfe5df13c4200ef513e459987eabf6f839009c,OSCE,2013,OSCE_2013.txt,OSCE_2013.txt,utf-8,302359,bfdfe5df13c4200ef513e459987eabf6f839009c
634539dd0cf5385dd32cddcf3e7fc8a2c183929a,OSCE,2014,OSCE_2014.txt,OSCE_2014.txt,utf-8,283573,634539dd0cf5385dd32cddcf3e7fc8a2c183929a
e43f78fba346ed857f224c400a7f12e83dbc1f5e,OSCE,2015,OSCE_2015.txt,OSCE_2015.txt,utf-8,277172,e43f78fba346ed857f224c400a7f12e83dbc1f5e
a29786d253909adb52298fccc7c76cfbe047aa9a,OSCE,2016,OSCE_2016.txt,OSCE_2016.txt,utf-8,279346,a29786d253909adb52298fccc7c76cfbe047aa9a
90416b187a1ec847ca06bb56f6baecbbfa858aca,OSCE,2017,OSCE_2017.txt,OSCE_2017.txt,utf-8,285762,90416b187a1ec847ca06bb56f6baecbbfa858aca
4cc7089f98336a10f7df85d71a80ac23e3fa71c6,OSCE,2018,OSCE_2018.txt,OSCE_2018.txt,utf-8,321439,4cc7089f98336a10f7df85d71a80ac23e3fa71c6
a1727f465d3c8041b6191864c94febda1614dafd,OSCE,2019,OSCE_2019.txt,OSCE_2019.txt,utf-8,347489,a1727f465d3c8041b6191864c94febda1614dafd
3f0d3e4f1d6a48882d81775c1ef342275940d776,OSCE,2020,OSCE_2020.txt,OSCE_2020.txt,utf-8,348486,3f0d3e4f1d6a48882d81775c1ef342275940d776
85be6dbbf6cf6e013e415b035da90737852a1e02,OSCE,2021,OSCE_2021.txt,OSCE_2021.txt,utf-8,289269,85be6dbbf6cf6e013e415b035da90737852a1e02
b7af38515ba73665666f361123ae7d6a719783e7,SAARC,1985,SAARC_1985.txt,SAARC_1985.txt,utf-8,11602,b7af38515ba73665666f361123ae7d6a719783e7
511c8e1c81b59a8a5c1177e7c6d1736ff040b1ac,SAARC,1986,SAARC_1986.txt,SAARC_1986.txt,utf-8,21172,511c8e1c81b59a8a5c1177e7c6d1736ff040b1ac
844544d2787c44d6805b81d43d0b4e99e85b0a7b,SAARC,1987,SAARC_1987.txt,SAARC_1987.txt,utf-8,22090,844544d2787c44d6805b81d43d0b4e99e85b0a7b
56df93bb6383123043de22a5a666e39a2002b6c7,SAARC,1988,SAARC_1988.txt,SAARC_1988.txt,utf-8,26865,56df93bb6383123043de22a5a666e39a2002b6c7
d60ded579d01f8d04fe415120c541fe065645400,SAARC,1990,SAARC_1990.txt,SAARC_1990.txt,utf-8,26153,d60ded579d01f8d04fe415120c541fe065645400
159759aaa23ef8761ce9184f41d3e4062a208cf3,SAARC,1993,SAARC_1993.txt,SAARC_1993.txt,utf-8,33698,159759aaa23ef8761ce9184f41d3e4062a208cf3
5aed302cf01cb3290876d81670792734f9d15204,SAARC,1995,SAARC_1995.txt,SAARC_1995.txt,utf-8,33313,5aed302cf01cb3290876d81670792734f9d15204
47465a4949f18c6c23717f9166df3d3e244ed0c2,SAARC,1997,SAARC_1997.txt,SAARC_1997.txt,utf-8,39265,47465a4949f18c6c23717f9166df3d3e244ed0c2
f29ece887cb59b52401246f01fdd58a552c9b034,SAARC,1998,SAARC_1998.txt,SAARC_1998.txt,utf-8,45999,f29ece887cb59b52401246f01fdd58a552c9b034
8a9b744e988bbad5bde6779164785d3e2f411e40,SAARC,1999,SAARC_1999.txt,SAARC_1999.txt,utf-8,24468,8a9b744e988bbad5bde6779164785d3e2f411e40
07300e2dd43ada96ca05f297cb8a7477d6d2f0d4,SAARC,2002,SAARC_2002.txt,SAARC_2002.txt,utf-8,36433,07300e2dd43ada96ca05f297cb8a7477d6d2f0d4
73f68eeb48504a8ee05a407e8108aaf7a03a0e05,SAARC,2004,SAARC_2004.txt,SAARC_2004.txt,utf-8,16436,73f68eeb48504a8ee05a407e8108aaf7a03a0e05
56f168e91ad125c73ad5336ac2af047661db750a,SAARC,2005,SAARC_2005.txt,SAARC_2005.txt,utf-8,36133,56f168e91ad125c73ad5336ac2af047661db750a
538f2ff522be392abc560e7f11cea09945f9b0bb,SAARC,2007,SAARC_2007.txt,SAARC_2007.txt,utf-8,20739,538f2ff522be392abc560e7f11cea09945f9b0bb
d142781b15aac5cefd1696037797acd8372f179c,SAARC,2008,SAARC_2008.txt,SAARC_2008.txt,utf-8,25320,d142781b15aac5cefd1696037797acd8372f179c
916f0fb83a51f547209264266dce926ec63b1e1b,SAARC,2010,SAARC_2010.txt,SAARC_2010.txt,utf-8,19449,916f0fb83a51f547209264266dce926ec63b1e1b
7c44d683cf4ef22a95a1983ece91e9791b3cddcb,SAARC,2011,SAARC_2011.txt,SAARC_2011.txt,utf-8,8331,7c44d683cf4ef22a95a1983ece91e9791b3cddcb
f2685ba3a09fab505aaffeada218247bb9d3ea76,SAARC,2014,SAARC_2014.txt,SAARC_2014.txt,utf-8,19325,f2685ba3a09fab505aaffeada218247bb9d3ea76
